Index	higherClassification
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Isoxyida|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Aquilonifer|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Cambropachycope|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Hymenocarina|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Martinssonia|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Musacaris|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Oelandocaris|*
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|
Crustacea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|
Crustacea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|
Crustacea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|
Crustacea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Branchiopoda|*
Crustacea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|
Arthropoda	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Diplura|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Acera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Aetophlebiopsis|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Agmatozoon|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Anebos|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Anthracocorides|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Apterygota|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Archaeognatha|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Campeulites|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Cricolia|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Carbotriplurida|*
Blattodea	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Neopterygota|Neoptera|Polyneoptera|Holopandictyoptera|Dictyoptera|Blattodea|*
Coleoptera	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Neopterygota|Neoptera|Holometabola|Aparaglossata|Neuropteriformia|Coleopterida|Coleoptera|*
Diptera	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Neopterygota|Neoptera|Holometabola|Aparaglossata|Panorpida|Antliophora|Diptera|*
Ephemeroptera	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Panephemeroptera|*
Hemiptera	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Neopterygota|Neoptera|Clareocercaria|Acercaria|Pancondylognatha|Condylognatha|Hemiptera|*
Hymenoptera	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Neopterygota|Neoptera|Holometabola|Hymenopterida|Hymenoptera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Aedoeophasma|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Archaeoptilites|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Archaeoptilus|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Breyeriodes|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Campteroneura|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Dyadentomum|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Eurytaenia|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Frankenholzia|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Gerephemera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Bojophlebiidae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Arcanodraco|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Aseripterella|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Bechalidae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Camptotaxineuridae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Eugeroptera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Frenguelliphlebia|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Osnabruggialidae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Kukaloptera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Geroptera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Enigmapteridae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Brunellopteron|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Eomeganisoptera|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Erasipteridae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Campylopterodea|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Lapeyriidae|*
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Nodialata|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Nodialata|Discoidalia|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Nodialata|Discoidalia|Stigmoptera|
Insecta	Life|Eucarya|Opisthokonta|Animalia|Bilateria|Eubilateria|Protostomia|Ecdysozoa|Panarthropoda|Arthropoda|Deuteropoda|Mandibulata|Pancrustacea|Altocrustacea|Allotriocarida|Athalassocarida|Labiocarida|Hexapoda|Cercofilata|Insecta|Dicondylia|Paranotalia|Pterygota|Hydropalaeoptera|Euhydropalaeoptera|Odonatoptera|Palaeodonatoptera|Plesiodonatoptera|Apodonatoptera|Paneodonatoptera|Neodonatoptera|Euodonatoptera|Odonatoclada|Nodialata|Discoidalia|Stigmoptera|Archizygoptera|*
