TaxonID	Name	Source Reference	Language	Locality	CountryCode	IsPreferredName	TaxonRemarks
Falco rupicolus	Rukodzi		Shona				
Falco chicquera	Rukodzi		Shona				
Falco amurensis	Rukodzi		Shona				
Falco subbuteo	Rukodzi		Shona				
Falco biarmicus	Rukodzi		Shona				
Falco peregrinus	Rukodzi		Shona				
Orycteropus afer	Sambani		Shona				
Dendrocygna bicolor	Sekwe		Shona				
Dendrocygna viduata	Sekwe		Shona				
Thalassornis leuconotus	Sekwe		Shona				
Anas undulata	Sekwe		Shona				
Anas smithii	Sekwe		Shona				
Anas erythrorhyncha	Sekwe		Shona				
Anas hottentota	Sekwe		Shona				
Netta erythrophthalma	Sekwe		Shona				
Alopochen aegyptiaca	Sekwe		Shona				
Mellivora capensis 	Sere		Shona				
Indicator indicator	Shezhu		Shona				
Urocolius indicus	Shirapopo		Shona				
Cercopithecus pygerythrus 	Shoko		Shona				
Atelerix frontalis 	Shoni		Shona				
Panthera leo	Shumba		Shona				
Ciconia abdimii	Shuramurove		Shona				
Egretta alba	Svorechena		Shona				
Leptoptilos crumeniferus	Svorenyama		Shona				
Eremomela icteropygialis	Timba		Shona				
Eremomela scotops	Timba		Shona				
Eremomela usticollis	Timba		Shona				
Acrocephalus baeticatus	Timba		Shona				
Acrocephalus arundinaceus	Timba		Shona				
Acrocephalus gracilirostris	Timba		Shona				
Hippolais icterina	Timba		Shona				
Phylloscopus trochilus	Timba		Shona				
Sylvia borin	Timba		Shona				
Sylvia communis	Timba		Shona				
Cisticola erythrops	Timba		Shona				
Cisticola aberrans	Timba		Shona				
Cisticola chiniana	Timba		Shona				
Cisticola tinniens	Timba		Shona				
Cisticola natalensis	Timba		Shona				
Prinia subflava	Timba		Shona				
Cisticola lais	Timba		Shona				
Cisticola fulvicapilla	Timba		Shona				
Cisticola juncidis	Timba		Shona				
Cisticola aridulus	Timba		Shona				
Cisticola cinnamomeus	Timba		Shona				
Buphagus africanus	Tsande		Shona				
Buphagus erythrorhynchus	Tsande		Shona				
Thryonomys swinderianus	Tsenzi		Shona				
Mellivora capensis 	Tsere		Shona				
Vidua macroura	Tsikidzamutsetse		Shona				
Genetta genetta 	Tsimba		Shona				
Genetta tigrina 	Tsimba		Shona				
Paraxerus cepapi 	Tsindi		Shona				
Chalcomitra amethystina	Tsodzo		Shona				
Chalcomitra senegalensis	Tsodzo		Shona				
Cinnyris venustus	Tsodzo		Shona				
Cinnyris talatala	Tsodzo		Shona				
Cinnyris bifasciatus	Tsodzo		Shona				
Cercopithecus pygerythrus 	Tsoko		Shona				
Indicator indicator	Tsoro		Shona				
Lepus capensis 	Tsuro		Shona				
Lepus saxatilis 	Tsuro		Shona				
Caracal caracal 	Twana		Shona				
Scopus umbretta	vaKondo		Shona				
Spermestes cucullatus	Zadzasaga		Shona				
Loxodonta africana	Zhou		Shona				
Tyto alba	Zizi		Shona				
Tyto capensis	Zizi		Shona				
Ptilopsis granti	Zizi		Shona				
Bubo lacteus	Zizi		Shona				
Strix woodfordii	Zizi		Shona				
Glaucidium perlatum	Zizi		Shona				
Glaucidium capense	Zizi		Shona				
Asio capensis	Zizi		Shona				
Lycaon pictus 	Budzatja		SiSwati				
Lycaon pictus 	Budzatje		SiSwati				
Phacochoerus africanus	Budzayikatana		SiSwati				
Galerella sanguinea	Chakidze		SiSwati				
Potomochoerus larvarus 	Ihhontji		SiSwati				
Tragelaphus scriptus	Imbabala		SiSwati				
Procavia capensis 	Imbila		SiSwati				
Dendrohyrax arboreus 	Imbila ye ma hlatsi		SiSwati				
Felis silvestris 	Imbodla		SiSwati				
Manis temminckii	Imfinyezi		SiSwati				
Aepyceros melampus 	Impala		SiSwati				
Hippotragus niger 	Impalampala		SiSwati				
Felis silvestris 	Imphaka		SiSwati				
Aepyceros melampus petersi	Imphala		SiSwati				
Aepyceros melampus 	Imphala		SiSwati				
Hippotragus niger 	Imphalamphala		SiSwati				
Civettictis civetta	Imphicanadloti		SiSwati				
Hyaena brunnea 	Imphisi		SiSwati				
Crocuta crocuta 	Imphisi		SiSwati				
Taurotragus oryx 	Imphofu		SiSwati				
Otocyon megalotis	Imphungushe		SiSwati				
Canis mesomelas 	Imphungushe		SiSwati				
Canis adustus 	Imphungushe		SiSwati				
Philantomba monticola 	Imphunzi		SiSwati				
Sylvicapra grimmia 	Imphunzi		SiSwati				
Cephalophus natalensis 	Imphunzi		SiSwati				
Crocuta crocuta 	Impisi		SiSwati				
Taurotragus oryx 	Impofu		SiSwati				
Taurotragus oryx 	Impophi		SiSwati				
Canis mesomelas 	Impungutjee		SiSwati				
Arctocephalus pusillus 	Imvu yemanti		SiSwati				
Hippopotamus amphibius 	Imvubu		SiSwati				
Leptailurus serval 	Indloti		SiSwati				
Loxodonta africana	Indlovu		SiSwati				
Giraffa camelopordalis	Indlulamitsi		SiSwati				
Atelerix frontalis 	Indvundvundvwane		SiSwati				
Atelerix frontalis 	Indvundvwane		SiSwati				
Felis silvestris 	Ingcwa		SiSwati				
Cercopithecus pygerythrus 	Ingobiyane		SiSwati				
Connochaetes taurinus	Ingongoni		SiSwati				
Connochaetes gnou	Ingongoni		SiSwati				
Potomochoerus larvarus 	Ingulube		SiSwati				
Potomochoerus larvarus 	Ingulube ye siganga		SiSwati				
Hystrix africaeaustralis 	Ingungubane		SiSwati				
Panthera pardus 	Ingwe		SiSwati				
Xerus inauris	Ingwejeje		SiSwati				
Paraxerus cepapi 	Ingwejeje		SiSwati				
Panthera leo	Ingwenyama		SiSwati				
Redunca arundinum	Inhlangu		SiSwati				
Neotragus moschatus 	Inhlengane		SiSwati				
Canis adustus 	Inkalwane		SiSwati				
Cercopithecus pygerythrus 	Inkawu Hacha		SiSwati				
Lycaon pictus 	Inkentjane		SiSwati				
AIcelaphus buselaphus 	Inkologwane		SiSwati				
Tragelaphus scriptus	Inkonka		SiSwati				
Mellivora capensis 	Insele		SiSwati				
Genetta genetta 	Insimba		SiSwati				
Genetta tigrina 	Insimba		SiSwati				
Antidorcas marsupialis 	Inswephe		SiSwati				
Hystrix africaeaustralis 	Inungu		SiSwati				
Tragelaphus angasii 	Inyala		SiSwati				
Oryx gazella 	Inyamatana		SiSwati				
Oreotragus oreotragus 	Inyamatane		SiSwati				
Hippotragus equinus 	Inyamatane		SiSwati				
Damaliscus lunatus 	Inyamatane		SiSwati				
Syncerus caffer	Inyatsi		SiSwati				
Orycteropus afer	Isambane		SiSwati				
Kobus ellipsiprymnus	Isiphiva		SiSwati				
Canis adustus 	Jakalasi		SiSwati				
Canis mesomelas 	Jakalasi		SiSwati				
Panthera leo	Libhubesi		SiSwati				
Ictonyx striatus 	Licaca		SiSwati				
Mungos mungo	Lichacha		SiSwati				
Atilax paludinosus 	Liduha		SiSwati				
Ichneumia albicauda 	Liduha		SiSwati				
Equus zebra hartmannae	Lidvuba		SiSwati				
Equus quagga	Lidvuba		SiSwati				
Equus quagga	Lidvubu		SiSwati				
Civettictis civetta	Lifungwe		SiSwati				
Oreotragus oreotragus 	Ligoga		SiSwati				
Oreotragus oreotragus 	Ligoka		SiSwati				
Felis silvestris 	Ligoya		SiSwati				
Acinonyx jubatus 	Lihlosi		SiSwati				
Giraffa camelopordalis	Lihudla		SiSwati				
Redunca fulvorufula	Lincala		SiSwati				
Leptailurus serval 	Lindloti		SiSwati				
Raphicerus campestris 	Lingcina		SiSwati				
Hippotragus equinus 	Linoni		SiSwati				
Kobus ellipsiprymnus	Liphiva		SiSwati				
Tragelaphus strepsiceros 	Lishongololo		SiSwati				
Hippotragus equinus 	Litagayezi		SiSwati				
Tragelaphus angasii 	Litagayezi		SiSwati				
Thryonomys swinderianus	Livondo		SiSwati				
Pelea capreolus 	Liza		SiSwati				
Lepus capensis 	Logwatja		SiSwati				
Lepus saxatilis 	Logwatja		SiSwati				
Raphicerus sharpei 	Mawumbane		SiSwati				
Aepyceros melampus 	Mpala		SiSwati				
Canis mesomelas 	Mpungutje		SiSwati				
Damaliscus lunatus 	Mzanxi		SiSwati				
Pedetes capensis 	Ndlulwane		SiSwati				
Cercopithecus pygerythrus 	Ngobiyane		SiSwati				
Connochaetes taurinus	Ngongoni		SiSwati				
Cercopithecus pygerythrus 	Nkawu		SiSwati				
Aonyx capensis 	Ntsini		SiSwati				
Lutra maculicollis 	Ntsini		SiSwati				
Kobus ellipsiprymnus	Phiva		SiSwati				
Cercopithecus pygerythrus 	Ritoho		SiSwati				
Cercopithecus pygerythrus 	Ritohwe		SiSwati				
Diceros bicornis 	Sibhejane		SiSwati				
Acinonyx jubatus 	Sinkankanka		SiSwati				
Xerus inauris	Sinkwe		SiSwati				
Otocyon megalotis	Udlamhloshana		SiSwati				
Ceratotherium simum 	Umkhombe		SiSwati				
Cephalophus natalensis 	Umsumbi		SiSwati				
Cephalophus natalensis 	Umsumpe		SiSwati				
AIcelaphus buselaphus 	Umzansi		SiSwati				
Hippotragus equinus 	Hlaba-ka-Iela		Sotho				
Potomochoerus larvarus 	Holohe-moru		Sotho				
Cercopithecus pygerythrus 	Kgabo		Sotho				
Manis temminckii	Kgaga		Sotho				
Hippotragus equinus 	Kgama		Sotho				
Hippotragus niger 	Kgama		Sotho				
AIcelaphus buselaphus 	Kgama		Sotho				
Damaliscus lunatus 	Kgama ya lebasetere		Sotho				
Galerella sanguinea	Kgano		Sotho				
Connochaetes taurinus	Kgaranyane		Sotho				
Connochaetes taurinus	Kgokong		Sotho				
Cercopithecus pygerythrus 	Khabo		Sotho				
AIcelaphus buselaphus 	Khama		Sotho				
Potomochoerus larvarus 	Kolobe		Sotho				
Phacochoerus africanus	Kolobe		Sotho				
Potomochoerus larvarus 	Kolobe ya thaba		Sotho				
Phacochoerus africanus	Kolobe-moru		Sotho				
Potomochoerus larvarus 	Kolobe-moru		Sotho				
Oreotragus oreotragus 	Kome		Sotho				
Hippopotamus amphibius 	Kubu		Sotho				
Redunca fulvorufula	Lebele		Sotho				
Redunca arundinum	Lekwena		Sotho				
Crocuta crocuta 	Leliritshwana		Sotho				
Acinonyx jubatus 	Lengau		Sotho				
Xerus inauris	Lesamane		Sotho				
AIcelaphus buselaphus 	Lethodile		Sotho				
Redunca fulvorufula	Letlabo		Sotho				
Mungos mungo	Letodi		Sotho				
Suricata suricatta 	Letoto		Sotho				
Pelea capreolus 	Letsa		Sotho				
Gerbilliscus  brantsii 	Letsoètè		Sotho				
Mellivora capensis 	Magôgê		Sotho				
Galago moholi	Maselale-ntlwë		Sotho				
Connochaetes gnou	Mmamononwane		Sotho				
Lepus capensis 	Mofuli		Sotho				
Lepus saxatilis 	Mofuli		Sotho				
Ceratotherium simum 	Mogohu		Sotho				
Phacochoerus africanus	Mokgesi		Sotho				
Phacochoerus africanus	Mokhesi		Sotho				
Vulpes chama	Mophèmè		Sotho				
Potomochoerus larvarus 	Moru		Sotho				
Redunca arundinum	Motlapasi		Sotho				
Otocyon megalotis	Motlhose		Sotho				
Helogale parvula 	Motswitswane		Sotho				
Atilax paludinosus 	Motswitswi		Sotho				
Ictonyx striatus 	Nakêdi		Sotho				
Syncerus caffer	Nare		Sotho				
Panthera pardus 	Nkwe		Sotho				
Hystrix africaeaustralis 	Noko		Sotho				
Damaliscus pygargua phillipsi	Nônê		Sotho				
Tragelaphus scriptus	Pabala		Sotho				
Procavia capensis 	Pela		Sotho				
Leptailurus serval 	Phaha		Sotho				
Aepyceros melampus 	Phala		Sotho				
Aepyceros melampus petersi	Phala e safahleho se setsho		Sotho				
Hippotragus niger 	Phalafala		Sotho				
Crocuta crocuta 	Phiri		Sotho				
Hyaena brunnea 	Phiri		Sotho				
Hyaena brunnea 	Phiribjokwane		Sotho				
Kobus ellipsiprymnus	Phitlwa		Sotho				
Taurotragus oryx 	Phôfu		Sotho				
Taurotragus oryx 	Phôhu		Sotho				
Canis mesomelas 	Phokobje		Sotho				
Canis mesomelas 	Phokojoe		Sotho				
Canis adustus 	Phokojwe		Sotho				
Canis mesomelas 	Phokojwe		Sotho				
Otocyon megalotis	Phokojwe e ditsebe tsa mankgane		Sotho				
Philantomba monticola 	Phuthi		Sotho				
Sylvicapra grimmia 	Phuthi		Sotho				
Cephalophus natalensis 	Phuthi e kgubedu		Sotho				
Cynictis penicillata 	Pipi		Sotho				
Equus quagga	Pitse ya naga		Sotho				
Equus quagga	Pitsi ya naha		Sotho				
Connochaetes gnou	Pudumo		Sotho				
Aonyx capensis 	Qibi		Sotho				
Felis silvestris 	Qwabi		Sotho				
Equus zebra hartmannae	Qwaha ya thaba		Sotho				
Leptailurus serval 	Qwako		Sotho				
Oreotragus oreotragus 	Sekome		Sotho				
Crocuta crocuta 	Sentawana		Sotho				
Felis silvestris 	Setsetse		Sotho				
Potomochoerus larvarus 	Sodi		Sotho				
Panthera leo	Tau		Sotho				
Arctocephalus pusillus 	tau ya lewatle		Sotho				
Arctocephalus pusillus 	Tau ya metsi		Sotho				
Orycteropus afer	Thakadu		Sotho				
Hyaena brunnea 	Thamahane		Sotho				
Aonyx capensis 	Thene		Sotho				
AIcelaphus buselaphus 	Thetele		Sotho				
Raphicerus campestris 	Thiane		Sotho				
Proteles cristatus	Thikgwi		Sotho				
Proteles cristatus	Thikhoi		Sotho				
Atelerix frontalis 	Thlông		Sotho				
Leptailurus serval 	Tholi		Sotho				
Tragelaphus strepsiceros 	Thôlô		Sotho				
Giraffa camelopordalis	Thuhlo		Sotho				
Leptailurus serval 	Tlodi		Sotho				
AIcelaphus buselaphus 	Tlohela		Sotho				
Leptailurus serval 	Tloli		Sotho				
Loxodonta africana	Tlôu		Sotho				
Arctocephalus pusillus 	Tlou ya lewatle		Sotho				
Arctocephalus pusillus 	Tlou ya metsi		Sotho				
Suricata suricatta 	Todi		Sotho				
Civettictis civetta	Tsaparangaka		Sotho				
Antidorcas marsupialis 	T'sèphè		Sotho				
Felis silvestris 	Tsetse		Sotho				
Felis nigripes	Tsetse		Sotho				
Damaliscus lunatus 	Tshentshebe		Sotho				
Antidorcas marsupialis 	Tshephe		Sotho				
Genetta tigrina 	Tshipa		Sotho				
Genetta genetta 	Tshipa		Sotho				
Pedetes capensis 	Tshipjane		Sotho				
Genetta genetta 	Tshipo e matheba a masesane		Sotho				
Tragelaphus scriptus	Tshoso		Sotho				
Diceros bicornis 	Tshukudu		Sotho				
Ceratotherium simum 	Tshukudu		Sotho				
Ceratotherium simum 	Tshukudu e molomo o sephara		Sotho				
Diceros bicornis 	Tshukudu e molomo wa haka		Sotho				
Papio hamadryas 	Tshwêne		Sotho				
Genetta tigrina 	T'sipa		Sotho				
Genetta tigrina 	Tsipa e matheba a maholo		Sotho				
Thryonomys swinderianus	Tswidi		Sotho				
Ceratotherium simum 	Ubhejane omhlophe		Sotho				
Emberiza tahapisi	’Maborokoane		South Sotho				
Emberiza capensis	’Maborokoane		South Sotho				
Eremopterix leucotis	’Maliberoane		South Sotho				
Hirundo rustica	’Malinakana		South Sotho				
Hirundo albigularis	’Malinakana		South Sotho				
Vidua macroura	’Mamarungoana		South Sotho				
Sagittarius serpentarius	’Mamolangoane		South Sotho				
Eremopterix leucotis	’Mamphemphe		South Sotho				
Circus ranivorus	’Mankholi-kholi		South Sotho				
Mirafra apiata	’Mote		South Sotho				
Fulica cristata	Boleseboko		South Sotho				
Sporaeginthus subflavus	Borahane		South Sotho				
Estrilda astrild	Borahane		South Sotho				
Lagonosticta senegala	Borane		South Sotho				
Sporaeginthus subflavus	Borane		South Sotho				
Estrilda astrild	Borane		South Sotho				
Colius striatus	Fariki		South Sotho				
Urocolius indicus	Fariki		South Sotho				
Accipiter tachiro	Fiolo-ea-meru		South Sotho				
Accipiter badius	Fiolo-'malisakhana		South Sotho				
Pycnonotus nigricans	Hlakahlothoana		South Sotho				
Pycnonotus tricolor	Hlakahlotoana		South Sotho				
Saxicola torquatus	Hlatsinyane		South Sotho				
Amadina erythrocephala	Jeremane		South Sotho				
Pycnonotus nigricans	Kaka-hlotoana		South Sotho				
Terpsiphone viridis	Kapantsi-ea-meru		South Sotho				
Muscicapa striata	Kapantsi-tubatubi		South Sotho				
Numenius arquata	Keooe		South Sotho				
Buteo rufofuscus	Khajoane		South Sotho				
Buteo vulpinus	Khajoane		South Sotho				
Numida meleagris	Khaka		South Sotho				
Oenanthe monticola	Khaloli		South Sotho				
Upupa africana	Khapopo		South Sotho				
Geocolaptes olivaceus	Khatajoe		South Sotho				
Scleroptila africanus	Khoale		South Sotho				
Scleroptila levaillantii	Khoale		South Sotho				
Scleroptila levaillantoides	Khoale		South Sotho				
Pternistis swainsonii	Khoale		South Sotho				
Burhinus capensis	Khoalira		South Sotho				
Burhinus capensis	Khoho-ea-lira		South Sotho				
Gallinula chloropus	Khohonoka		South Sotho				
Botaurus stellaris	Khoiti-mohlaka		South Sotho				
Ixobrychus minutus	Khoitinyane		South Sotho				
Euplectes orix	Khube		South Sotho				
Neotis denhami	Khupa		South Sotho				
Neotis ludwigii	Khupa		South Sotho				
Coturnix coturnix	Koekoe		South Sotho				
Gallinago nigripennis	Koekoe-lemao		South Sotho				
Gallinago nigripennis	Koe-koe-lemao		South Sotho				
Actitis hypoleucos	Koe-koe-lemao		South Sotho				
Tringa nebularia	Koe-koe-lemao		South Sotho				
Tringa glareola	Koe-koe-lemao		South Sotho				
Philomachus pugnax	Koe-koe-lemao		South Sotho				
Pterocles namaqua	Kokoi		South Sotho				
Ardeola ralloides	Kokolofitoe		South Sotho				
Nycticorax nycticorax	Kokolofitoe		South Sotho				
Ardea melanocephala	Kokolofitoe -hloontšo		South Sotho				
Ardea goliath	Kokolofitoe -kholo		South Sotho				
Ardea purpurea	Kokolofitoe -lalatšehla		South Sotho				
Ardea cinerea	Kokolofitoe -putsoa		South Sotho				
Dendropicos fuscescens	Kokomoru		South Sotho				
Jynx ruficollis	Kolutsoku		South Sotho				
Lybius torquatus	Kopaope		South Sotho				
Sagittarius serpentarius	Koto-li-peli		South Sotho				
Columba guinea	Leeba		South Sotho				
Columba livia	Leeba-la-sekhooa		South Sotho				
Columba guinea	Leeba-la-thaba		South Sotho				
Streptopelia semitorquata	Leebamosu		South Sotho				
Streptopelia semitorquata	Leebana		South Sotho				
Streptopelia capicola	Leebana-khoroana		South Sotho				
Streptopelia senegalensis	Leebana-khoroana		South Sotho				
Streptopelia semitorquata	Leebana-khoroana		South Sotho				
Alopochen aegyptiaca	Lefaloa		South Sotho				
Tadorna cana	Lefaloa		South Sotho				
Hirundo rustica	Lefokotsane		South Sotho				
Hirundo albigularis	Lefokotsane		South Sotho				
Hirundo cucullata	Lefokotsane		South Sotho				
Hirundo dimidiata	Lefokotsane		South Sotho				
Hirundo spilodera	Lefokotsane		South Sotho				
Threskiornis aethiopicus	Lehalanyane		South Sotho				
Tachymarptis melba	Lehaqasi		South Sotho				
Apus apus	Lehaqasi		South Sotho				
Apus barbatus	Lehaqasi		South Sotho				
Apus affinis	Lehaqasi		South Sotho				
Apus horus	Lehaqasi		South Sotho				
Apus caffer	Lehaqasi		South Sotho				
Tachymarptis melba	Lehaqasi-le-lephatsoa		South Sotho				
Balearica regulorum	Lehehemu		South Sotho				
Euplectes progne	Lehelo		South Sotho				
Glareola nordmanni	Lehlakangoato		South Sotho				
Columba guinea	Lehoboi		South Sotho				
Spreo bicolor	Leholi		South Sotho				
Creatophora cinerea	Leholi		South Sotho				
Sturnus vulgaris	Leholi		South Sotho				
Lamprotornis nitens	Leholi-piloane		South Sotho				
Bubulcus ibis	Leholosiane		South Sotho				
Egretta garzetta	Leholosiane		South Sotho				
Egretta intermedia	Leholosiane		South Sotho				
Egretta alba	Leholosiane		South Sotho				
Bubulcus ibis	Leholotsiane		South Sotho				
Threskiornis aethiopicus	Leholotsoane		South Sotho				
Neophron percnopterus	Lehonyane		South Sotho				
Riparia paludicola	Lekabelane		South Sotho				
Riparia cincta	Lekabelane		South Sotho				
Hirundo semirufa	Lekabelane		South Sotho				
Hirundo fuligula	Lekabelane		South Sotho				
Delichon urbicum	Lekabelane		South Sotho				
Hirundo rustica	Lekabelane		South Sotho				
Hirundo albigularis	Lekabelane		South Sotho				
Afrotis afra	Lekakarane		South Sotho				
Vanellus coronatus	Lekekeruane		South Sotho				
Sagittarius serpentarius	Lekheloha		South Sotho				
Corvus capensis	Lekhoaba		South Sotho				
Corvus albicollis	Lekhoaba		South Sotho				
Ortygospiza atricollis	Lekolikotoana		South Sotho				
Ciconia abdimii	Lekololoane		South Sotho				
Ortygospiza atricollis	Lekolukotoana		South Sotho				
Streptopelia capicola	Lekunkuroane		South Sotho				
Bostrychia hagedash	Lengaangane		South Sotho				
Bostrychia hagedash	Lengangane		South Sotho				
Gyps coprotheres	Lenong		South Sotho				
Euplectes progne	Lepau		South Sotho				
Geronticus calvus	Lesuhla-ngeto		South Sotho				
Anas sparsa	Letata		South Sotho				
Anas erythrorhyncha	Letata		South Sotho				
Dendrocygna viduata	Letata		South Sotho				
Thalassornis leuconotus	Letata		South Sotho				
Oxyura maccoa	Letata		South Sotho				
Anas undulata	Letata		South Sotho				
Anas smithii	Letata		South Sotho				
Anas hottentota	Letata		South Sotho				
Netta erythrophthalma	Letata		South Sotho				
Anas sparsa	Letata-la-noka		South Sotho				
Macronyx capensis	Lethoele		South Sotho				
Ploceus capensis	Letholopje		South Sotho				
