ref_entity	Taxon	page
Q117188310	Stilbaceae	433
Q117188310	Stilbe	439
Q117188310	Stiptanthus	266
Q117188310	Stizophyllum	34
Q117188310	Stoechas	255
Q117188310	Streptocarpus	133
Q117188310	S. grandis	97
Q117188310	S. orientalis	103
Q117188310	S. wendlandii	97
Q117188310	Striga	416
Q117188310	Strigina	392
Q117188310	Strobilopsis	370
Q117188310	Stygnanthe	123
Q117188310	Stylodon	460
Q117188310	Styphonia	255
Q117188310	Sulaimania	226
Q117188310	Susilkumara	219
Q117188310	Sutera	368
Q117188310	Suzukia	217
Q117188310	Svensonia	463
Q117188310	Symphoranthus	443
Q117188310	Symphorema	192
Q117188310	Symphorematoideae	191
Q117188310	Symphostemon	264
Q117188310	Synandra	218
Q117188310	Synapsis	373
Q117188310	Syncolostemon	260
Q117188310	Synthyris	397
Q117188310	Syringa	302
Q117188310	Tabebuia	22
Q117188310	Taitonia	215
Q117188310	Taligalea	198
Q117188310	Tamonea	465
Q117188310	T. curassavica	450
Q117188310	Tanaecium	34
Q117188310	Tapeinanthus	217
Q117188310	Tecoma	22
Q117188310	Tecomanthe	22
Q117188310	Tecomaria	22
Q117188310	Tecomeae	13
Q117188310	Tecomella	22
Q117188310	Tectona	267
Q117188310	Teedia	365
Q117188310	Teedieae	365
Q117188310	Teijsmanniodendron	195
Q117188310	Tengia	139
Q117188310	Tetrachondra	444
Q117188310	T. hamiltonii	442
Q117188310	Tetrachondraceae	441
Q117188310	Tetraclea	199
Q117188310	Tetradema	145
Q117188310	Tetradenia	265
Q117188310	Tetrahit	223
Q117188310	Tetranema	376
Q117188310	Tetraphyllum	131
Q117188310	Tetrapilus	303
Q117188310	Tetraplacus	388
Q117188310	Tetraselago	370
Q117188310	Tetraspidium	416
Q117188310	Tetraulacium	389
Q117188310	Teucridium	201
Q117188310	Teucrioideae	196
Q117188310	Teucrium	201
Q117188310	T. canadense	175
Q117188310	T. sect. Holocheila	269
Q117188310	Thalesia	410
Q117188310	Thamnocharis	138
Q117188310	Thesmophora	439
Q117188310	Thorncroftia	265
Q117188310	Thunbergianthus	418
Q117188310	Thuspeinanta	217
Q117188310	Thymbra	238
Q117188310	Thymus	238
Q117188310	Tienmuia	410
Q117188310	Timotocia	465
Q117188310	Tinnea	210
Q117188310	Titanotrichum	426
Q117188310	Tittmannia	392
Q117188310	Tomanthera	406
Q117188310	Tonella	376
Q117188310	Torenia	391
Q117188310	Torenieae	390
Q117188310	Tourretia	35
Q117188310	T. lappacea	10
Q117188310	Tourrettieae	35
Q117188310	Tozzia	425
Q117188310	Trachystigma	134
Q117188310	Tragiola	385
Q117188310	Trambis	221
Q117188310	Trapella	447
Q117188310	T. sinensis	446
Q117188310	Trapellaceae	445
Q117188310	Tremacron	136
Q117188310	Triaenophora	426
Q117188310	Trichantha	123
Q117188310	Trichosporum	145
Q117188310	Trichostema	203
Q117188310	T. setaceum	175
Q117188310	Trichotaenia	392
Q117188310	Trieena	369
Q117188310	Trimerocalyx	380
Q117188310	Triphysaria	420
Q117188310	Tripora	202
Q117188310	T. divaricata	175
Q117188310	Trisepalum	147
Q117188310	Trungboa	428
Q117188310	Tsoongia	195
Q117188310	Tuerckheimocharis	362
Q117188310	Tumidinodus	140
Q117188310	Tussacia	121
Q117188310	Tydaea	116
Q117188310	Tylopsacas	113
Q117188310	Tylosperma	113
Q117188310	Tynanthus	34
Q117188310	Ubochea	463
Q117188310	Uncarina	318
Q117188310	U. decaryi	308
Q117188310	Urbania	461
Q117188310	Urbanolophium	28
Q117188310	Urceolaria	111
Q117188310	Uroskinnera	376
Q117188310	Utricularia	281
Q117188310	U. alpina	279
Q117188310	U. australis	279
Q117188310	U. nelumbifolia	277
Q117188310	U. quelchii	277
Q117188310	U. sandersonii	279
Q117188310	Utriculariaceae	276
Q117188310	Valeria	389
Q117188310	Vandellia	392
Q117188310	Vandellieae	390
Q117188310	Vanhouttea	120
Q117188310	Velloziella	411
Q117188310	Verbascaceae	360
Q117188310	Verbasceae	361
Q117188310	Verbascum	361
Q117188310	Verbena	460
Q117188310	V. sect. Aloysioides	462
Q117188310	V. brasiliensis	451
Q117188310	V. sect. Glandularia	460
Q117188310	V. sect. Junellia	461
Q117188310	V. rigida	453
Q117188310	Verbenaceae	449
Q117188310	Verbeneae	460
Q117188310	Verbenoxylum	466
Q117188310	Verena	389
Q117188310	Veronica	398
Q117188310	V. abyssinica	395
Q117188310	V. glandulosa	395
Q117188310	V. opaca	395
Q117188310	Veronicaceae	394
Q117188310	Veronicastrum	397
Q117188310	Veroniceae	395
Q117188310	Veroniciinae	397
Q117188310	Vitex	195
Q117188310	V. polygama	193
Q117188310	Viticeae	204
Q117188310	Viticipremna	195
Q117188310	Viticoideae	193
Q117188310	Volkameria	199
Q117188310	Walafrida	371
Q117188310	Walcottia	206
Q117188310	Warnockia	218
Q117188310	Wenchengia	210
Q117188310	Westringia	209
Q117188310	Westringieae	207
Q117188310	Whitia	148
Q117188310	Whytockia	129
Q117188310	Wiedemannia	220
Q117188310	Wightia	374
Q117188310	Wightieae	374
Q117188310	Wrixonia	209
Q117188310	Wulfenia	396
Q117188310	Wulfeniinae	395
Q117188310	Wulfeniopsis	396
Q117188310	Wunschmannia	27
Q117188310	Xenopoma	241
Q117188310	Xeroaloysia	462
Q117188310	Xeroplana	439
Q117188310	Xizangia	423
Q117188310	Xolocotzia	465
Q117188310	Xylanche	410
Q117188310	Xylocalyceae	418
Q117188310	Xylocalyx	418
Q117188310	Xylophragma	34
Q117188310	Zaa	36
Q117188310	Zaluzianskya	369
Q117188310	Zapania	259
Q117188310	Zappania	462
Q117188310	Zataria	239
Q117188310	Zeyheria	22
Q117188310	Zhumeria	234
Q117188310	Ziziphora	242
Q117188019	Aaronsohnia	368
Q117188019	Abrophyllaceae	57
Q117188019	Abrophyllum	59
Q117188019	A. ornans	59
Q117188019	Abrotanella	214
Q117188019	A. linearis	215
Q117188019	Acamptopappus	321
Q117188019	Acanthocephalus	184
Q117188019	Acanthocladium	252
Q117188019	Acanthodesmos	152
Q117188019	Acantholepis	128
Q117188019	Acanthospermum	488
Q117188019	Acanthostyles	546
Q117188019	Acanthotheca	245
Q117188019	Acasma	132
Q117188019	Achaetogeron	340
Q117188019	Achillea	364
Q117188019	A. group	350
Q117188019	Achnophora	295
Q117188019	Achnopogon	98
Q117188019	Achyrachaena	499
Q117188019	Achyrocline	252
Q117188019	Achyrocome	263
Q117188019	Achyropappus	435
Q117188019	Achyroseris	198
Q117188019	Achyrothalamus	121
Q117188019	Acicarpha	23
Q117188019	Acilepidopsis	166
Q117188019	Acilepis	166
Q117188019	Acmella	471
Q117188019	Acomis	252
Q117188019	Acosta	146
Q117188019	Acourtia	103
Q117188019	Acrisione	223
Q117188019	Acritopappus	522
Q117188019	A. connatifolius	522
Q117188019	Acroclinium	279
Q117188019	Acroptilon	143
Q117188019	Actinoseris	117
Q117188019	Actionbole	252
Q117188019	A. oldﬁeldiana	254
Q117188019	Actites	191
Q117188019	Adelostigma	387
Q117188019	Adenachaena	356
Q117188019	Adenanthellum	350
Q117188019	Adenanthemum	350
Q117188019	Adenocaulon	108
Q117188019	Adenocritonia	562
Q117188019	Adenocyclus	159
Q117188019	Adenoglossa	354
Q117188019	Adenoon	171
Q117188019	Adenopappus	429
Q117188019	Adenophora	43
Q117188019	Adenophyllum	424
Q117188019	Adenostemma	518
Q117188019	A. viscosum	519
Q117188019	Adenostemmatinae	518
Q117188019	Adenostyles	240
Q117188019	Adenothamnus	499
Q117188019	Aedesia	171
Q117188019	Aegialophila	145
Q117188019	Aegopordon	137
Q117188019	Aequatorium	223
Q117188019	A. jamesonii	223
Q117188019	A. subg. Praegynoxys	223
Q117188019	Aetheolaena	234
Q117188019	Aetheopappus	140
Q117188019	Aetheorhiza	190
Q117188019	Ageratella	555
Q117188019	Ageratina	514
Q117188019	Ageratinae	520
Q117188019	Ageratinastrum	167
Q117188019	Ageratum	522
Q117188019	Agiabampoa	466
Q117188019	Agnorhiza	464
Q117188019	Agoseris	191
Q117188019	Agrianthus	542
Q117188019	Ainsliaea	123
Q117188019	Ajania	357
Q117188019	Ajaniopsis	357
Q117188019	Akeassia	304
Q117188019	Akylopsis	368
Q117188019	Alatoseta	253
Q117188019	Albertinia	154
Q117188019	Alcantara	163
Q117188019	Alciope	225
Q117188019	Aldama	465
Q117188019	Alepidocline	484
Q117188019	Alfredia	134
Q117188019	Alibum	180
Q117188019	Aliella	253
Q117188019	Allagopappus	379
Q117188019	Allardia	360
Q117188019	Allendea	178
Q117188019	Allittia	341
Q117188019	Alloispermum	484
Q117188019	Allopterigeron	390
Q117188019	Almutaster	334
Q117188019	Alomia	556
Q117188019	Alomiella	551
Q117188019	Alomiinae	552
Q117188019	Alseuosmia	10
Q117188019	A. banksii	9
Q117188019	A. macrophylla	9
Q117188019	Alseuosmiaceae	7
Q117188019	Alvordia	466
Q117188019	Amauria	509
Q117188019	Amauriinae	509
Q117188019	Amauriopsis	435
Q117188019	Ambassa	167
Q117188019	Amberboa	142
Q117188019	Amblyocarpum	383
Q117188019	Amblyolepis	404
Q117188019	Amblyopappus	495
Q117188019	Amblysperma	115
Q117188019	Amboroa	571
Q117188019	Ambrosia	444
Q117188019	A. canescens	444
Q117188019	A. polystachya	444
Q117188019	Ambrosiaceae	443
Q117188019	Ambrosieae	443
Q117188019	Ambrosiinae	443
Q117188019	Ameghinoa	106
Q117188019	Amellus	291
Q117188019	A. asteroides	291
Q117188019	Ammanthus	365
Q117188019	Ammobium	253
Q117188019	A. craspedioides	254
Q117188019	Amolinia	572
Q117188019	Ampelaster	334
Q117188019	Ampherephis	160
Q117188019	Amphiachyris	321
Q117188019	Amphidoxa	266
Q117188019	Amphiglossa	253
Q117188019	Amphipappus	321
Q117188019	Amphoricarpos	132
Q117188019	Anacantha	137
Q117188019	Anacyclus	364
Q117188019	Anaglypha	275
Q117188019	Anaphalioides	253
Q117188019	A. bellidioides	252
Q117188019	Anaphalis	253
Q117188019	A. margaritacea	252
Q117188019	Anaxeton	281
Q117188019	Ancathia	134
Q117188019	Ancistrocarphus	254
Q117188019	Anderbergia	255
Q117188019	Andromachia	178
Q117188019	A. sect. Chrysactinium	179
Q117188019	A. sect. Oligactis	178
Q117188019	Andryala	194
Q117188019	Anemocarpa	255
Q117188019	A. saxatilis	254
Q117188019	Angelianthus	178
Q117188019	Angelphytum	450
Q117188019	Angianthus	255
Q117188019	Anisocarpus	499
Q117188019	Anisochaeta	255
Q117188019	Anisocoma	193
Q117188019	Anisopappinae	397
Q117188019	Anisopappus	397
Q117188019	A. chinensis	397
Q117188019	Anisothrix	255
Q117188019	Annaea	42
Q117188019	Antennaria	255
Q117188019	A. pulchella	256
Q117188019	Anteremanthus	161
Q117188019	Antheidosorus	265
Q117188019	Anthemideae	342
Q117188019	Anthemis	365
Q117188019	Antheropeas	495
Q117188019	Anthocerastes	282
Q117188019	Anthotium	594
Q117188019	Antillanthus	227
Q117188019	Antillia	562
Q117188019	Antiphiona	384
Q117188019	Antithrixia	256
Q117188019	Antunesia	173
Q117188019	Anura	136
Q117188019	Anvillea	381
Q117188019	A. garcinii	381
Q117188019	Anvilleina	381
Q117188019	Apalochlamys	256
Q117188019	Apargidium	191
Q117188019	Apetahia	52
Q117188019	Aphanactis	484
Q117188019	Aphanostephus	339
Q117188019	Aphylloclados	111
Q117188019	Aplopappus	338
Q117188019	A. sect. Acamptopappus	321
Q117188019	A. sect. Leucopsis	338
Q117188019	Apopyros	340
Q117188019	Aposeris	196
Q117188019	Apostates	435
Q117188019	Arbelaezaster	234
Q117188019	Archibaccharis	311
Q117188019	Arctanthemum	357
Q117188019	Arctium	136
Q117188019	A. lappa	136
Q117188019	Arctogeron	317
Q117188019	Arctotheca	203
Q117188019	Arctotideae	200
Q117188019	Arctotidinae	202
Q117188019	Arctotis	203
Q117188019	A. stoechadifolia	203
Q117188019	Arcyna	132
Q117188019	Argentipallium	256
Q117188019	Argophyllaceae	13
Q117188019	Argophyllum	16
Q117188019	A. ellipticum	14
Q117188019	Argyranthemum	369
Q117188019	A. foeniculaceum	369
Q117188019	Argyrocalymma	59
Q117188019	Argyroglottis	256
Q117188019	Argyrophanes	260
Q117188019	Argyrotegium	284
Q117188019	Argyrovernonia	160
Q117188019	Argyroxiphium	500
Q117188019	A. sandwicense	500
Q117188019	Arida	329
Q117188019	Aristeguietia	567
Q117188019	Arnaldoa	90
Q117188019	Arnica	494
Q117188019	A. dealbata	494
Q117188019	A. mollis	494
Q117188019	Arnicastrum	430
Q117188019	Arnicinae	493
Q117188019	Arnoglossum	220
Q117188019	Arnoseris	196
Q117188019	Arrhenechthites	228
Q117188019	Arrojadocharis	542
Q117188019	Arrowsmithia	257
Q117188019	Artanacetum	358
Q117188019	Artemisia	358
Q117188019	A. absinthium	358
Q117188019	Artemisiella	360
Q117188019	Artemisiopsis	257
Q117188019	Arthrolepis	364
Q117188019	Asaemia	351
Q117188019	Asanthus	555
Q117188019	Ascaricida	172
Q117188019	Ascidiogyne	524
Q117188019	Aspilia	459
Q117188019	Asplundianthus	568
Q117188019	Astephania	397
Q117188019	Aster	317
Q117188019	A. subg. Eurybia	287
Q117188019	A. subg. Galatea	318
Q117188019	A. subg. Kalimeris	318
Q117188019	A. sect. Oritrophium	300
Q117188019	Asteraceae	61
Q117188019	Astereae	284
Q117188019	Asteridea	257
Q117188019	Asterinae	316
Q117188019	Asteriscus	382
Q117188019	Asteroideae	78
Q117188019	Asteropsis	313
Q117188019	Asterothamnus	317
Q117188019	Astradelphus	340
Q117188019	Astranthiinae	336
Q117188019	Astranthium	336
Q117188019	Astrocodon	42
Q117188019	Asyneuma	44
Q117188019	Asyneumopsis	44
Q117188019	Atalanthus	191
Q117188019	Athanasia	350
Q117188019	A. dentata	351
Q117188019	Athrixia	257
Q117188019	Athroisma	398
Q117188019	A. boranense	399
Q117188019	Athroismeae	395
Q117188019	Athroisminae	398
Q117188019	Atractylis	127
Q117188019	Atractylodes	127
Q117188019	Atrichantha	257
Q117188019	Atrichoseris	193
Q117188019	Aucklandia	137
Q117188019	Austrobrickellia	557
Q117188019	Austrocritonia	568
Q117188019	A. angulicaulis	568
Q117188019	Austroeupatorium	529
Q117188019	A. inulifolium	529
Q117188019	Austroliabum	178
Q117188019	Austrosynotis	240
Q117188019	Avellara	198
Q117188019	Axiniphyllum	489
Q117188019	Ayapana	549
Q117188019	A. amygdalina	549
Q117188019	Ayapaninae	548
Q117188019	Ayapanopsis	550
Q117188019	Aylacophora	295
Q117188019	Aynia	154
Q117188019	Azorina	41
Q117188019	Aztecaster	295
Q117188019	Babcockia	191
Q117188019	Bacasia	89
Q117188019	Baccharidastrum	311
Q117188019	Baccharidinae	310
Q117188019	Baccharidiopsis	311
Q117188019	Baccharidoideae	310
Q117188019	Baccharis	311
Q117188019	Baccharoides	172
Q117188019	Badilloa	568
Q117188019	Baeria	496
Q117188019	Baeriinae	494
Q117188019	Baeriopsis	495
Q117188019	Bafutia	238
Q117188019	Bahia	435
Q117188019	B. absinthifolia	435
Q117188019	Bahianthus	543
Q117188019	B. viscosus	543
Q117188019	Bahieae	433
Q117188019	Bahiopsis	466
Q117188019	Baileya	404
Q117188019	B. multiradiata	405
Q117188019	Bajacalia	425
Q117188019	Balduina	401
Q117188019	Balsamita	366
Q117188019	Balsamorhiza	464
Q117188019	Baltimora	449
Q117188019	Barkleyanthus	221
Q117188019	Barnadesia	89
Q117188019	B. odorata	89
Q117188019	Barnadesieae	87
Q117188019	Barnadesioideae	77
Q117188019	Barroetea	554
Q117188019	Barrosoa	537
Q117188019	Bartlettia	436
Q117188019	Bartlettina	573
Q117188019	Basedowia	257
Q117188019	Batopilasia	327
Q117188019	Bebbia	480
Q117188019	Bechium	167
Q117188019	Bedfordia	224
Q117188019	Index to Scientiﬁc Names	635
Q117188019	Behen	157
Q117188019	Bejaranoa	539
Q117188019	Bellida	258
Q117188019	B. graminea	254
Q117188019	Bellideae	303
Q117188019	Bellidiastrum	317
Q117188019	Bellidinae	303
Q117188019	Bellieae	303
Q117188019	Bellis	303
Q117188019	Bellium	303
Q117188019	Belloa	258
Q117188019	Bembycodium	350
Q117188019	Benitoa	329
Q117188019	Berardia	130
Q117188019	Berenice	39
Q117188019	Berkheya	205
Q117188019	B. horrida	205
Q117188019	Berkheyopsis	206
Q117188019	Berlandiera	462
Q117188019	B. lyrata	462
Q117188019	Berroa	258
Q117188019	Berthelotia	387
Q117188019	Berylsimpsonia	100
Q117188019	Bethencourtia	229
Q117188019	Bidens	411
Q117188019	Bidentideae	406
Q117188019	Bielzia	141
Q117188019	Bigelowia	322
Q117188019	Bipontia	160
Q117188019	Bishopalea	163
Q117188019	Bishopanthus	177
Q117188019	Bishopiella	545
Q117188019	Bishovia	565
Q117188019	Blainvillea	449
Q117188019	Blakeanthus	523
Q117188019	Blakiella	295
Q117188019	Blanchetia	158
Q117188019	B. heterotricha	150
Q117188019	Blaxium	245
Q117188019	Blennosperma	215
Q117188019	Blennospora	258
Q117188019	Blepharipappus	500
Q117188019	Blepharispermum	398
Q117188019	Blepharizonia	501
Q117188019	Blumea	377
Q117188019	Blumeopsis	389
Q117188019	Boeberastrum	425
Q117188019	Boeberoides	425
Q117188019	Bojeria	382
Q117188019	Bolandia	229
Q117188019	Bolanosa	152
Q117188019	Bolocephalus	138
Q117188019	Boltonia	328
Q117188019	Boltoniinae	327
Q117188019	Bombycilaena	258
Q117188019	Boopis	24
Q117188019	B. bupleuroides	24
Q117188019	Borkonstia	319
Q117188019	Borrichia	462
Q117188019	Bothriocline	167
Q117188019	Brachanthemum	357
Q117188019	Brachionostylum	225
Q117188019	Brachyactis	335
Q117188019	Brachychaeta	325
Q117188019	Brachyclados	110
Q117188019	Brachycodon	42
Q117188019	Brachycodonia	42
Q117188019	Brachycome	302
Q117188019	Brachyglottis	223
Q117188019	Brachylaena	119
Q117188019	Brachymeris	356
Q117188019	Brachyris	321
Q117188019	B. sect. Amphiachyris	321
Q117188019	Brachyscome	302
Q117188019	Brachyscominae	302
Q117188019	Brachythrix	167
Q117188019	Bracteantha	283
Q117188019	Brasilia	419
Q117188019	Breea	132
Q117188019	Brenandendron	173
Q117188019	Brickellia	553
Q117188019	Brickelliastrum	554
Q117188019	Brighamia	52
Q117188019	Brintonia	325
Q117188019	Brocchia	367
Q117188019	Broteroa	127
Q117188019	Brunonia	594
Q117188019	B. australis	594
Q117188019	Brunoniaceae	589
Q117188019	Bryomorphe	258
Q117188019	B. aretioides	246
Q117188019	Bubonium	382
Q117188019	Buphthalmum	382
Q117188019	Burkartia	103
Q117188019	Burmeistera	51
Q117188019	B. virescens	52
Q117188019	Caatinganthus	164
Q117188019	Cabereriella	235
Q117188019	Cabobanthus	167
Q117188019	Cacalia	240
Q117188019	Cacaliopsis	222
Q117188019	C. nardosmia	208
Q117188019	Cacosmia	177
Q117188019	Cadiscus	237
Q117188019	Caesulia	377
Q117188019	Calanticaria	466
Q117188019	Calcaratolobelia	47
Q117188019	Calcitrapa	146
Q117188019	Calea	419
Q117188019	C. crocinervosa	419
Q117188019	Calendula	243
Q117188019	C. arvensis	242
Q117188019	C. maderensis	242
Q117188019	Calenduleae	241
Q117188019	Callicephalus	143
Q117188019	Callilepis	259
Q117188019	Callistemma	318
Q117188019	Callistephus	318
Q117188019	Calocephalus	259
Q117188019	Calomeria	259
Q117188019	Calopappus	101
Q117188019	Calostephane	384
Q117188019	Calotesta	259
Q117188019	Calotis	303
Q117188019	Calycadenia	501
Q117188019	Calycera	23
Q117188019	Calyceraceae	19
Q117188019	Calycocorsus	186
Q117188019	Calycoseris	193
Q117188019	Calyptocarpus	449
Q117188019	Camchaya	172
Q117188019	Campanula	41
Q117188019	C. edulis	42
Q117188019	Campanulaceae	26
Q117188019	Campanulastrum	42
Q117188019	Campanuloideae	37
Q117188019	Campovassouria	547
Q117188019	Camptacra	313
Q117188019	Campuloclinium	540
Q117188019	Canadanthus	334
Q117188019	Canarina	38
Q117188019	Canariothamnus	229
Q117188019	Cancrinia	360
Q117188019	C. group	145
Q117188019	Cancriniella	360
Q117188019	Candidea	172
Q117188019	Capelio	225
Q117188019	Cardopatiinae	127
Q117188019	Cardopatium	127
Q117188019	C. corymbosum	128
Q117188019	Cardueae	123
Q117188019	Carduinae	129
Q117188019	Carduncellus	145
Q117188019	Carduoideae	78
Q117188019	Carduus	132
Q117188019	Carelia	522
Q117188019	Carlina	126
Q117188019	C. acaulis	126
Q117188019	Carlininae	126
Q117188019	Carlinoides	205
Q117188019	Carlquistia	501
Q117188019	Carminatia	557
Q117188019	Carpesium	383
Q117188019	Carphephorus	531
Q117188019	Carphobolus	159
Q117188019	Carphochaete	527
Q117188019	Carpodetaceae	57
Q117188019	Carpodetus	59
Q117188019	C. serratus	59
Q117188019	Carramboa	482
Q117188019	Carterothamnus	513
Q117188019	Cartesia	165
Q117188019	Carthamus	144
Q117188019	Cassinia	259
Q117188019	Castalis	245
Q117188019	Castanedia	569
Q117188019	Castrilanthemum	367
Q117188019	Castroviejoa	284
Q117188019	Catamixis	119
Q117188019	Catananche	183
Q117188019	Catananchinae	182
Q117188019	Catatia	259
Q117188019	Catolesia	542
Q117188019	Caucasalia	241
Q117188019	Cavalcantia	524
Q117188019	Cavea	146
Q117188019	Caxamarca	234
Q117188019	Celmisia	296
Q117188019	Cenia	351
Q117188019	Cenocline	368
Q117188019	Centaurea	146
Q117188019	C. benedicta	146
Q117188019	C. prolongi	124
Q117188019	Centaureinae	138
Q117188019	Centaurodendron	141
Q117188019	Centauropsis	173
Q117188019	Centaurothamnus	143
Q117188019	Centipeda	399
Q117188019	C. cunninghamii	400
Q117188019	C. elatinoides	400
Q117188019	C. minima	400
Q117188019	C. nidiformis	400
Q117188019	C. thespidioides	400
Q117188019	Centipedinae	399
Q117188019	Centrapalinae	171
Q117188019	Centrapalus	172
Q117188019	Centratherinae	160
Q117188019	Centratherum	160
Q117188019	Centromadia	502
Q117188019	Centropappus	224
Q117188019	Centropogon	51
Q117188019	Cephalanophlos	132
Q117188019	Cephalipterum	259
Q117188019	Cephalobembix	438
Q117188019	Cephalopappus	107
Q117188019	C. sonchifolius	107
Q117188019	Cephalorrhynchus	187
Q117188019	Cephalosorus	260
Q117188019	Cephalostigma	38
Q117188019	Ceratogyne	303
Q117188019	Ceruana	305
Q117188019	Chacoa	566
Q117188019	Chaenactideae	431
Q117188019	Chaenactis	432
Q117188019	C. douglasii	432
Q117188019	Chaetadelpha	192
Q117188019	Chaetanthera	110
Q117188019	Chaetopappa	335
Q117188019	Chaetopappinae	335
Q117188019	Chaetoseris	187
Q117188019	Chaetymenia	436
Q117188019	Chamaechaenactis	436
Q117188019	Chamaegeron	291
Q117188019	Chamaeleon	126
Q117188019	Chamaemelum	370
Q117188019	Chamaepus	260
Q117188019	Chamartemisia	360
Q117188019	Chamomilla	368
Q117188019	Chaptalia	114
Q117188019	C. chapadensis	114
Q117188019	Charadranaetes	235
Q117188019	Chardinia	131
Q117188019	Chartolepis	146
Q117188019	Cheirolepis	146
Q117188019	Cheirolophus	140
Q117188019	C. sempervirens	124
Q117188019	Chersodoma	216
Q117188019	Chevreulia	260
Q117188019	Chihuahuana	322
Q117188019	Chiliadenus	379
Q117188019	Chiliocephalum	260
Q117188019	Chiliophyllum	296
Q117188019	Chiliotrichiopsis	296
